Organization,Station.ID,Sample.Date,Sample.Depth_m,Sodium_mgL,Chloride_mgL,Sulfate_mgL
CityofMadison,CityofMadison,1940-01-31,NA,NA,6,NA
CityofMadison,CityofMadison,1940-03-11,NA,NA,3,NA
CityofMadison,CityofMadison,1940-05-28,NA,NA,1.28,NA
CityofMadison,CityofMadison,1940-06-25,NA,NA,2.93,NA
CityofMadison,CityofMadison,1940-07-30,NA,NA,3.17,NA
CityofMadison,CityofMadison,1940-08-27,NA,NA,2.23,NA
CityofMadison,CityofMadison,1940-09-11,NA,NA,0.81,NA
CityofMadison,CityofMadison,1940-10-30,NA,NA,2.88,NA
CityofMadison,CityofMadison,1941-03-07,NA,NA,1.8,NA
CityofMadison,CityofMadison,1941-05-19,NA,NA,1.35,NA
CityofMadison,CityofMadison,1941-06-17,NA,NA,11.9,NA
CityofMadison,CityofMadison,1941-07-08,NA,NA,5.73,NA
CityofMadison,CityofMadison,1941-07-29,NA,NA,1.14,NA
CityofMadison,CityofMadison,1941-08-20,NA,NA,3.18,NA
CityofMadison,CityofMadison,1941-09-10,NA,NA,1.04,NA
CityofMadison,CityofMadison,1941-10-02,NA,NA,3.18,NA
CityofMadison,CityofMadison,1942-02-02,NA,NA,3.75,NA
CityofMadison,CityofMadison,1942-04-28,NA,NA,1.59,NA
CityofMadison,CityofMadison,1942-06-17,NA,NA,2.61,NA
CityofMadison,CityofMadison,1942-07-17,NA,NA,2.12,NA
CityofMadison,CityofMadison,1942-08-10,NA,NA,1.25,NA
CityofMadison,CityofMadison,1942-09-15,NA,NA,1.63,NA
CityofMadison,CityofMadison,1942-10-01,NA,NA,2.5,NA
CityofMadison,CityofMadison,1942-11-12,NA,NA,2.87,NA
CityofMadison,CityofMadison,1942-12-15,NA,NA,5,NA
CityofMadison,CityofMadison,1943-01-14,NA,NA,2.25,NA
CityofMadison,CityofMadison,1943-02-17,NA,NA,2.5,NA
CityofMadison,CityofMadison,1943-04-14,NA,NA,2.87,NA
CityofMadison,CityofMadison,1943-05-25,NA,NA,3.13,NA
CityofMadison,CityofMadison,1943-06-15,NA,NA,1.62,NA
CityofMadison,CityofMadison,1943-07-19,NA,NA,3.75,NA
CityofMadison,CityofMadison,1943-08-16,NA,NA,1.5,NA
CityofMadison,CityofMadison,1943-09-27,NA,NA,2.5,NA
CityofMadison,CityofMadison,1943-10-11,NA,NA,2.5,NA
CityofMadison,CityofMadison,1943-11-01,NA,NA,1.63,NA
CityofMadison,CityofMadison,1943-12-15,NA,NA,2.75,NA
CityofMadison,CityofMadison,1944-01-28,NA,NA,2.5,NA
CityofMadison,CityofMadison,1944-02-23,NA,NA,3.12,NA
CityofMadison,CityofMadison,1944-04-25,NA,NA,3.5,NA
CityofMadison,CityofMadison,1944-06-26,NA,NA,1.13,NA
CityofMadison,CityofMadison,1944-07-28,NA,NA,4,NA
CityofMadison,CityofMadison,1944-08-10,NA,NA,1.375,NA
CityofMadison,CityofMadison,1944-09-12,NA,NA,2.5,NA
CityofMadison,CityofMadison,1944-10-24,NA,NA,2.5,NA
CityofMadison,CityofMadison,1944-11-28,NA,NA,1.88,NA
CityofMadison,CityofMadison,1945-01-22,NA,NA,3.15,NA
CityofMadison,CityofMadison,1945-04-23,NA,NA,3.75,NA
CityofMadison,CityofMadison,1945-05-28,NA,NA,2.5,NA
CityofMadison,CityofMadison,1945-06-19,NA,NA,3.76,NA
CityofMadison,CityofMadison,1945-07-19,NA,NA,4.2,NA
CityofMadison,CityofMadison,1945-08-22,NA,NA,2.75,NA
CityofMadison,CityofMadison,1945-09-19,NA,NA,4.38,NA
CityofMadison,CityofMadison,1945-10-22,NA,NA,2.88,NA
CityofMadison,CityofMadison,1945-11-26,NA,NA,3.5,NA
CityofMadison,CityofMadison,1945-12-12,NA,NA,1.88,NA
CityofMadison,CityofMadison,1946-01-14,NA,NA,5.425,NA
CityofMadison,CityofMadison,1946-03-13,NA,NA,2.375,NA
CityofMadison,CityofMadison,1946-04-24,NA,NA,2.25,NA
CityofMadison,CityofMadison,1946-05-27,NA,NA,3,NA
CityofMadison,CityofMadison,1946-06-25,NA,NA,4.25,NA
CityofMadison,CityofMadison,1946-07-16,NA,NA,3.75,NA
CityofMadison,CityofMadison,1946-08-22,NA,NA,2.5,NA
CityofMadison,CityofMadison,1946-09-10,NA,NA,3.125,NA
CityofMadison,CityofMadison,1946-10-23,NA,NA,5,NA
CityofMadison,CityofMadison,1946-11-26,NA,NA,1.875,NA
CityofMadison,CityofMadison,1946-12-11,NA,NA,1.875,NA
CityofMadison,CityofMadison,1947-01-20,NA,NA,2.75,NA
CityofMadison,CityofMadison,1947-03-28,NA,NA,4.125,NA
CityofMadison,CityofMadison,1947-05-27,NA,NA,2.88,NA
CityofMadison,CityofMadison,1947-06-26,NA,NA,2.125,NA
CityofMadison,CityofMadison,1947-07-30,NA,NA,3.79,NA
CityofMadison,CityofMadison,1947-08-21,NA,NA,3.03,NA
CityofMadison,CityofMadison,1947-09-11,NA,NA,3.79,NA
CityofMadison,CityofMadison,1947-10-23,NA,NA,3.033,NA
CityofMadison,CityofMadison,1947-11-25,NA,NA,1.52,NA
CityofMadison,CityofMadison,1948-01-30,NA,NA,4.55,NA
CityofMadison,CityofMadison,1948-02-20,NA,NA,4.85,NA
CityofMadison,CityofMadison,1948-03-30,NA,NA,4.55,NA
CityofMadison,CityofMadison,1948-04-22,NA,NA,2.27,NA
CityofMadison,CityofMadison,1948-05-26,NA,NA,4.54,NA
CityofMadison,CityofMadison,1948-06-29,NA,NA,2.27,NA
CityofMadison,CityofMadison,1948-07-28,NA,NA,4.55,NA
CityofMadison,CityofMadison,1948-08-13,NA,NA,4.55,NA
CityofMadison,CityofMadison,1948-09-28,NA,NA,3.79,NA
CityofMadison,CityofMadison,1948-10-27,NA,NA,1.67,NA
CityofMadison,CityofMadison,1948-11-24,NA,NA,3.03,NA
CityofMadison,CityofMadison,1948-12-23,NA,NA,4.55,NA
CityofMadison,CityofMadison,1949-02-03,NA,NA,6.06,NA
CityofMadison,CityofMadison,1949-03-29,NA,NA,0.759,NA
CityofMadison,CityofMadison,1949-04-27,NA,NA,3.8,NA
CityofMadison,CityofMadison,1949-05-18,NA,NA,1.5,NA
CityofMadison,CityofMadison,1949-06-28,NA,NA,6.06,NA
CityofMadison,CityofMadison,1949-07-26,NA,NA,1.21,NA
CityofMadison,CityofMadison,1949-08-30,NA,NA,6.06,NA
CityofMadison,CityofMadison,1949-10-27,NA,NA,9.1,NA
CityofMadison,CityofMadison,1949-12-20,NA,NA,8.35,NA
Richard C. Lathrop,WI_DNR,1957-07-01,NA,NA,6,NA
Richard C. Lathrop,WI_DNR,1958-07-01,NA,NA,6,NA
Richard C. Lathrop,WI_DNR,1962-07-01,NA,NA,6,NA
Richard C. Lathrop,WI_DNR,1963-07-01,NA,NA,6,NA
Richard C. Lathrop,WI_DNR,1964-07-01,NA,NA,7,NA
Richard C. Lathrop,WI_DNR,1965-07-01,NA,NA,8,NA
Richard C. Lathrop,WI_DNR,1966-07-01,NA,NA,8,NA
Richard C. Lathrop,WI_DNR,1967-07-01,NA,NA,9,NA
Richard C. Lathrop,WI_DNR,1968-07-01,NA,NA,9,NA
Richard C. Lathrop,WI_DNR,1969-07-01,NA,NA,10,NA
Richard C. Lathrop,WI_DNR,1970-07-01,NA,NA,11,NA
Richard C. Lathrop,WI_DNR,1971-07-01,NA,NA,13,NA
Richard C. Lathrop,WI_DNR,1972-07-01,NA,NA,13,NA
CityofMadison,CityofMadison,1973-03-01,NA,NA,13.5,NA
CityofMadison,CityofMadison,1973-04-01,NA,NA,14,NA
CityofMadison,CityofMadison,1973-05-01,NA,NA,14.5,NA
CityofMadison,CityofMadison,1973-10-01,NA,NA,14.5,NA
CityofMadison,CityofMadison,1974-02-01,NA,NA,18.5,NA
CityofMadison,CityofMadison,1974-03-01,NA,NA,10.5,NA
CityofMadison,CityofMadison,1974-04-01,NA,NA,14.2,NA
CityofMadison,CityofMadison,1974-05-01,NA,NA,13.5,NA
CityofMadison,CityofMadison,1974-06-01,NA,NA,15,NA
CityofMadison,CityofMadison,1974-07-01,NA,NA,15.5,NA
CityofMadison,CityofMadison,1974-09-01,NA,NA,15,NA
CityofMadison,CityofMadison,1974-10-01,NA,NA,15,NA
CityofMadison,CityofMadison,1974-12-01,NA,NA,15.8,NA
CityofMadison,CityofMadison,1975-01-02,NA,NA,16,NA
CityofMadison,CityofMadison,1975-02-03,NA,NA,15.8,NA
CityofMadison,CityofMadison,1975-03-05,NA,NA,16,NA
CityofMadison,CityofMadison,1975-03-28,NA,NA,13,NA
CityofMadison,CityofMadison,1975-04-04,NA,NA,10,NA
CityofMadison,CityofMadison,1975-04-18,NA,NA,9,NA
CityofMadison,CityofMadison,1975-05-02,NA,NA,16,NA
CityofMadison,CityofMadison,1975-06-17,NA,NA,15.5,NA
CityofMadison,CityofMadison,1975-07-01,NA,NA,15,NA
CityofMadison,CityofMadison,1975-08-07,NA,NA,15.5,NA
CityofMadison,CityofMadison,1975-08-28,NA,NA,15,NA
CityofMadison,CityofMadison,1975-09-02,NA,NA,15.5,NA
CityofMadison,CityofMadison,1975-10-06,NA,NA,15,NA
CityofMadison,CityofMadison,1975-11-05,NA,NA,15.8,NA
CityofMadison,CityofMadison,1975-12-01,NA,NA,15.8,NA
CityofMadison,CityofMadison,1976-01-02,NA,NA,15.2,NA
CityofMadison,CityofMadison,1976-02-04,NA,NA,17,NA
CityofMadison,CityofMadison,1976-03-01,NA,NA,14,NA
CityofMadison,CityofMadison,1976-04-02,NA,NA,15.2,NA
CityofMadison,CityofMadison,1976-05-04,NA,NA,14.5,NA
CityofMadison,CityofMadison,1976-06-02,NA,NA,15.5,NA
CityofMadison,CityofMadison,1976-07-01,NA,NA,16,NA
CityofMadison,CityofMadison,1976-08-01,NA,NA,15.5,NA
CityofMadison,CityofMadison,1976-09-01,NA,NA,16,NA
CityofMadison,CityofMadison,1976-10-01,NA,NA,16,NA
CityofMadison,CityofMadison,1976-11-01,NA,NA,15,NA
CityofMadison,CityofMadison,1976-12-01,NA,NA,19,NA
CityofMadison,CityofMadison,1977-01-04,NA,NA,18,NA
CityofMadison,CityofMadison,1977-02-02,NA,NA,19,NA
CityofMadison,CityofMadison,1977-03-01,NA,NA,16,NA
CityofMadison,CityofMadison,1977-04-01,NA,NA,16,NA
CityofMadison,CityofMadison,1977-05-04,NA,NA,16,NA
CityofMadison,CityofMadison,1977-06-01,NA,NA,16,NA
CityofMadison,CityofMadison,1977-07-01,NA,NA,15,NA
CityofMadison,CityofMadison,1977-08-01,NA,NA,13.5,NA
CityofMadison,CityofMadison,1977-09-01,NA,NA,16,NA
CityofMadison,CityofMadison,1977-10-01,NA,NA,16,NA
CityofMadison,CityofMadison,1977-11-01,NA,NA,16,NA
CityofMadison,CityofMadison,1977-12-01,NA,NA,18,NA
CityofMadison,CityofMadison,1978-01-01,NA,NA,20,NA
CityofMadison,CityofMadison,1978-02-01,NA,NA,18,NA
CityofMadison,CityofMadison,1978-03-01,NA,NA,20,NA
CityofMadison,CityofMadison,1978-04-01,NA,NA,12,NA
CityofMadison,CityofMadison,1978-05-01,NA,NA,18,NA
CityofMadison,CityofMadison,1978-06-01,NA,NA,17,NA
CityofMadison,CityofMadison,1978-07-01,NA,NA,18,NA
CityofMadison,CityofMadison,1978-08-01,NA,NA,15,NA
CityofMadison,CityofMadison,1978-09-01,NA,NA,23,NA
CityofMadison,CityofMadison,1978-10-01,NA,NA,35,NA
CityofMadison,CityofMadison,1978-11-01,NA,NA,18,NA
CityofMadison,CityofMadison,1978-12-01,NA,NA,16.5,NA
CityofMadison,CityofMadison,1979-01-01,NA,NA,16,NA
CityofMadison,CityofMadison,1979-02-01,NA,NA,17.8,NA
CityofMadison,CityofMadison,1979-03-01,NA,NA,17.5,NA
CityofMadison,CityofMadison,1979-04-01,NA,NA,13.5,NA
CityofMadison,CityofMadison,1979-05-01,NA,NA,16.8,NA
CityofMadison,CityofMadison,1979-06-01,NA,NA,17.4,NA
CityofMadison,CityofMadison,1979-07-01,NA,NA,15.9,NA
CityofMadison,CityofMadison,1979-08-01,NA,NA,16.7,NA
CityofMadison,CityofMadison,1979-09-01,NA,NA,16.8,NA
CityofMadison,CityofMadison,1979-10-01,NA,NA,16.7,NA
CityofMadison,CityofMadison,1979-11-01,NA,NA,16.9,NA
CityofMadison,CityofMadison,1979-12-01,NA,NA,16.8,NA
CityofMadison,CityofMadison,1980-01-01,NA,NA,17.6,NA
CityofMadison,CityofMadison,1980-02-01,NA,NA,17.9,NA
CityofMadison,CityofMadison,1980-03-01,NA,NA,17.9,NA
CityofMadison,CityofMadison,1980-04-01,NA,NA,22,NA
CityofMadison,CityofMadison,1980-05-01,NA,NA,19,NA
CityofMadison,CityofMadison,1980-06-01,NA,NA,18,NA
CityofMadison,CityofMadison,1980-07-01,NA,NA,19,NA
CityofMadison,CityofMadison,1980-08-01,NA,NA,17,NA
CityofMadison,CityofMadison,1980-09-01,NA,NA,17,NA
CityofMadison,CityofMadison,1980-10-01,NA,NA,18,NA
CityofMadison,CityofMadison,1980-11-01,NA,NA,18.7,NA
CityofMadison,CityofMadison,1980-12-01,NA,NA,18.7,NA
CityofMadison,CityofMadison,1981-01-01,NA,NA,19.8,NA
CityofMadison,CityofMadison,1981-02-01,NA,NA,19.7,NA
CityofMadison,CityofMadison,1981-03-01,NA,NA,17.1,NA
CityofMadison,CityofMadison,1981-04-01,NA,NA,19.1,NA
CityofMadison,CityofMadison,1981-05-01,NA,NA,18.2,NA
CityofMadison,CityofMadison,1981-06-01,NA,NA,19,NA
CityofMadison,CityofMadison,1981-07-01,NA,NA,19,NA
CityofMadison,CityofMadison,1981-08-01,NA,NA,18.5,NA
CityofMadison,CityofMadison,1981-11-01,NA,NA,17.5,NA
CityofMadison,CityofMadison,1981-12-01,NA,NA,19,NA
CityofMadison,CityofMadison,1982-01-20,NA,NA,20,NA
CityofMadison,CityofMadison,1982-02-02,NA,NA,20.5,NA
CityofMadison,CityofMadison,1982-03-02,NA,NA,20.5,NA
CityofMadison,CityofMadison,1982-04-06,NA,NA,26,NA
CityofMadison,CityofMadison,1982-05-03,NA,NA,20.5,NA
CityofMadison,CityofMadison,1982-06-01,NA,NA,19.5,NA
CityofMadison,CityofMadison,1982-07-06,NA,NA,19.5,NA
CityofMadison,CityofMadison,1982-08-02,NA,NA,19.5,NA
CityofMadison,CityofMadison,1982-10-04,NA,NA,19.8,NA
CityofMadison,CityofMadison,1982-11-01,NA,NA,19,NA
CityofMadison,CityofMadison,1982-12-02,NA,NA,18,NA
CityofMadison,CityofMadison,1983-01-01,NA,NA,14,NA
CityofMadison,CityofMadison,1983-02-01,NA,NA,20.5,NA
CityofMadison,CityofMadison,1983-03-01,NA,NA,18,NA
CityofMadison,CityofMadison,1983-04-01,NA,NA,19.5,NA
CityofMadison,CityofMadison,1983-05-01,NA,NA,20.5,NA
CityofMadison,CityofMadison,1983-06-01,NA,NA,19,NA
CityofMadison,CityofMadison,1983-07-01,NA,NA,18,NA
CityofMadison,CityofMadison,1983-08-01,NA,NA,20,NA
CityofMadison,CityofMadison,1983-09-01,NA,NA,20,NA
CityofMadison,CityofMadison,1983-10-01,NA,NA,21.2,NA
CityofMadison,CityofMadison,1983-11-01,NA,NA,20.5,NA
CityofMadison,CityofMadison,1983-12-01,NA,NA,20,NA
CityofMadison,CityofMadison,1984-01-01,NA,NA,21,NA
CityofMadison,CityofMadison,1984-02-01,NA,NA,22,NA
CityofMadison,CityofMadison,1984-03-01,NA,NA,18,NA
CityofMadison,CityofMadison,1984-04-01,NA,NA,17.5,NA
CityofMadison,CityofMadison,1984-05-01,NA,NA,20.8,NA
CityofMadison,CityofMadison,1984-06-01,NA,NA,20,NA
CityofMadison,CityofMadison,1984-07-01,NA,NA,19,NA
CityofMadison,CityofMadison,1984-08-01,NA,NA,19,NA
CityofMadison,CityofMadison,1984-09-01,NA,NA,20,NA
CityofMadison,CityofMadison,1984-10-01,NA,NA,20,NA
CityofMadison,CityofMadison,1984-11-01,NA,NA,19,NA
CityofMadison,CityofMadison,1984-12-01,NA,NA,20,NA
CityofMadison,CityofMadison,1985-01-01,NA,NA,20,NA
CityofMadison,CityofMadison,1985-02-01,NA,NA,21,NA
CityofMadison,CityofMadison,1985-03-01,NA,NA,20,NA
CityofMadison,CityofMadison,1985-04-01,NA,NA,20,NA
CityofMadison,CityofMadison,1985-05-01,NA,NA,20,NA
CityofMadison,CityofMadison,1985-06-01,NA,NA,22,NA
CityofMadison,CityofMadison,1985-07-01,NA,NA,21,NA
CityofMadison,CityofMadison,1985-08-01,NA,NA,21,NA
CityofMadison,CityofMadison,1985-09-01,NA,NA,22,NA
CityofMadison,CityofMadison,1985-10-01,NA,NA,20,NA
CityofMadison,CityofMadison,1985-11-01,NA,NA,21,NA
CityofMadison,CityofMadison,1985-12-01,NA,NA,20,NA
CityofMadison,CityofMadison,1986-01-01,NA,NA,24,NA
CityofMadison,CityofMadison,1986-02-01,NA,NA,24,NA
CityofMadison,CityofMadison,1986-03-01,NA,NA,23,NA
CityofMadison,CityofMadison,1986-04-01,NA,NA,22,NA
CityofMadison,CityofMadison,1986-05-01,NA,NA,23,NA
CityofMadison,CityofMadison,1986-06-01,NA,NA,22,NA
CityofMadison,CityofMadison,1986-07-01,NA,NA,23,NA
CityofMadison,CityofMadison,1986-08-01,NA,NA,21,NA
CityofMadison,CityofMadison,1986-09-01,NA,NA,21,NA
CityofMadison,CityofMadison,1986-10-01,NA,NA,23,NA
CityofMadison,CityofMadison,1986-11-01,NA,NA,22,NA
CityofMadison,CityofMadison,1986-12-01,NA,NA,19,NA
CityofMadison,CityofMadison,1987-01-05,NA,NA,22,NA
CityofMadison,CityofMadison,1987-02-02,NA,NA,24,NA
CityofMadison,CityofMadison,1987-03-02,NA,NA,23,NA
CityofMadison,CityofMadison,1987-04-08,NA,NA,24,NA
CityofMadison,CityofMadison,1987-05-04,NA,NA,25,NA
CityofMadison,CityofMadison,1987-06-01,NA,NA,25,NA
CityofMadison,CityofMadison,1987-07-01,NA,NA,22,NA
CityofMadison,CityofMadison,1987-08-03,NA,NA,23,NA
CityofMadison,CityofMadison,1987-09-01,NA,NA,23,NA
CityofMadison,CityofMadison,1987-10-01,NA,NA,24,NA
CityofMadison,CityofMadison,1987-11-01,NA,NA,28,NA
CityofMadison,CityofMadison,1987-12-01,NA,NA,25,NA
CityofMadison,CityofMadison,1988-01-01,NA,NA,25.2,NA
CityofMadison,CityofMadison,1988-02-01,NA,NA,28.6,NA
CityofMadison,CityofMadison,1988-03-01,NA,NA,26.7,NA
CityofMadison,CityofMadison,1988-04-01,NA,NA,24.5,NA
CityofMadison,CityofMadison,1988-05-01,NA,NA,24.3,NA
CityofMadison,CityofMadison,1988-06-01,NA,NA,26.5,NA
CityofMadison,CityofMadison,1988-07-01,NA,NA,25.3,NA
CityofMadison,CityofMadison,1988-08-01,NA,NA,25.9,NA
Wisconsin Department of Natural Resources,WIDNR_WQX-10001207,1988-08-01,0,11,26,22
CityofMadison,CityofMadison,1988-09-01,NA,NA,27.5,NA
CityofMadison,CityofMadison,1988-10-01,NA,NA,26.2,NA
Wisconsin Department of Natural Resources,WIDNR_WQX-10001207,1988-10-12,0,11,26,23.3
CityofMadison,CityofMadison,1988-11-01,NA,NA,23.8,NA
CityofMadison,CityofMadison,1988-12-01,NA,NA,23.6,NA
CityofMadison,CityofMadison,1989-01-01,NA,NA,26.4,NA
Wisconsin Department of Natural Resources,WIDNR_WQX-10001207,1989-01-23,1,12,27,22.9
CityofMadison,CityofMadison,1989-02-01,NA,NA,26.4,NA
CityofMadison,CityofMadison,1989-03-01,NA,NA,30.2,NA
